z_minScore,z_maxScore,z_cluster,b_pubid,b_sourceid,id,b_matchgrp,b_xgrp,normalized_first_name,normalized_last_name,member_id,date_of_birth,normalized_street,normalized_city,normalized_state,addpostal_code,addcountry,cleansed_email,standardized_phone
,,75,MKT,1367501,10345,1195,,shanna,seyfarth,938-22-1997,1970-08-01,631 GROVE AVE,JERSEY CITY,NEW JERSEY,07310,US,shanna@seyfarth.com,(201) 659-6516
0.999999999996107,0.999999999996107,57,MKT,1416366,10326,1083,,saul,rave,649-29-3863,1986-04-19,1500 N 13TH ST,READING,PENNSYLVANIA,19604,US,saul@rave.com,(484) 375-7261
0.0,0.999999999996107,38,CRM,1380101,10289,1018,,sara,johnson,237-24-5099,1997-10-17,,SAN RAFAEL,CALIFORNIA,,US,saraj@yahoo.com,(415) 472-3289
,,205,MKT,1429319,10501,1242,,oscar,graniela,912-83-8430,1990-03-22,6905 E US HIGHWAY 87,SAN ANTONIO,TEXAS,78263,US,oscar@graniela.com,648-7659
0.0,0.9999855176589756,8,CRM,1406729,10278,1043,,angelica,aldaba,992-13-6271,1986-11-23,1427 NW DAVIS ST,PORTLAND,OREGON,67206,US,angelia@aldaba.com,(503) 228-3027
0.0,0.9271708333239363,70,MKT,1425005,10320,1004,,toni,mattos,,,6703 SHADOW CREEK TRAIL,MELBOURNE,FLORIDA,32940,US,toni.mattos@tonimattos.com,(321) 727-6512
,,95,MKT,1432608,10362,1244,,merle,cha,302-89-2694,1986-11-26,450 S AUSTRALIAN AVE,WEST PALM BEACH,FLORIDA,33401,US,merle@cha.com,832-1820
0.0,1.0,4,CRM,1357165,10279,1000,,caroline,lapalme,345-92-3352,1991-03-26,4910 DEPARTURE DR,RALEIGH,NORTH CAROLINA,27616,US,carol.lapalme@yahoo.com,(919) 876-7612
,,204,MKT,1428866,10500,1241,,shauna,ellerbusch,110-35-6626,1985-03-18,1042 IH 35 E,NEW BRAUNFELS,TEXAS,78130,US,shauna@ellerbusch.com,2591
0.0,0.999999861002602,29,MKT,1445912,10572,1269,,jerrie,swaddell,31,1973-02-26,22 BOWMAN ST,PORT-AUX-FRANçAIS,,,TF,jswaddell6@mac.com,
,,99,CRM,1352226,10366,992,,lucinda,clingingsmith,486-31-7842,1993-03-18,91195 HANUA ST,KAPOLEI,HAWAII,68707,US,lucy@clingingsmith.com,(808) 682-3122
0.0,0.999999648539019,29,CRM,1445919,10551,1057,,jeno,kofax,85,1943-05-14,0 EVERETT POINT,TSIOMBE,,,MG,jkofaxd@irs.gov,
0.0,0.9998562104244876,4,CRM,1376534,10395,1014,,cortez,derer,951-85-1389,1976-12-21,1415 N 32ND AVE,FORT SMITH,ARKANSAS,72904,US,cortez@derer.com,(479) 785-7023
0.0,0.9999999478190553,4,MKT,1389913,10486,1123,,claudine,coday,720-49-9303,1977-06-17,EXIT #-21,STEVENS,PENNSYLVANIA,17578,US,claudine@coday.com,(717) 336-5449
0.0,0.999999999999891,9,CRM,1439369,10516,964,,galina,kalaher,64,1988-09-14,42 MANDRAKE PARK,FENCHENG,,,CN,gkalaherf@uol.com.br,
0.0,0.999999998503509,11,CRM,1445944,10563,1060,,donnie,klimshuk,11,1999-01-18,12 MOLAND CT,YANGLANG,,,CN,dklimshuk12@mac.com,
0.0,1.0,29,MKT,1404880,10270,987,,john,edelman,905-96-5314,1976-09-03,591 REDWOOD HWY STE 1200,MILL VALLEY,CALIFORNIA,94941,US,john@jedelman.com,(415) 381-9176
,,239,CRM,1445909,10548,1172,,min,dart,97,1977-09-25,861 BAY PASS,CABA,,2502,PH,mdart3@blogger.com,
,,160,CRM,1439594,10449,1163,,kathie,kum,850-66-9932,1980-11-05,220 S BRDWAY,ROCHESTER,MINNESOTA,55904,US,kathie@kum.com,(507) 288-4102
,,128,CRM,1381226,10402,1143,,mose,pravata,585-94-2297,1969-02-15,1011 EDGEWATER AVE,RIDGEFIELD,NEW JERSEY,07657,US,mose@pravata.com,(201) 941-5345
,,24,CRM,1356510,10374,999,,faye,mcgrue,568-12-1704,1983-06-13,1120 20TH ST NW,WASHINGTON,DC,20038,US,faye@mcgrue.com,(202) 962-9236
0.0,0.9700980051425988,29,CRM,1378963,10399,1140,,jonah,bamfield,892-94-4443,1986-08-14,180 N STETSON AVE,CHICAGO,ILLINOIS,60601,US,jonah@bamfield.com,(312) 565-2859
,,219,CRM,1443468,10524,1170,,ag,levick,24,1990-10-01,2828 CROWLEY CENTER,LINDAVISTA,VERACRUZ LLAVE,95098,MX,alevickb@hubpages.com,
0.0,0.9999999999996422,4,CRM,1445954,10567,1064,,chrstine,thatch,83,1986-05-10,58 VILLAGE GREEN ST,TALAGANTE,,,CL,tchrstine1c@berkeley.edu,
,,89,MKT,1409121,10356,1227,,nonie,pete,657-75-8228,1979-04-01,313 PRICE PL,MADISON,WISCONSIN,53705,US,nora@pete.com,231-6751
,,79,MKT,1373514,10349,1200,,aida,neundorfer,225-60-6605,1994-05-01,1200 MAIN AVE,KANSAS CITY,MISSOURI,64105,US,aida@neundorfer.com,374-9387
,,17,CRM,1386547,10410,972,,alyce,mercury,395-24-5655,1973-08-29,108 N COLUMBUS ST,ALEXANDRIA,VIRGINIA,22314,US,alyce@mercury.com,(703) 548-7115
,,118,CRM,1373036,10391,1138,,eloisa,resides,647-66-8094,1974-04-05,224 SAINT LOUIS AVE,EDWARDSVILLE,ILLINOIS,62025,US,eloisa@presidency.com,(618) 656-9506
,,304,CRM,1388087,10287,1012,,marquis,barayuga,,1985-01-30,2 ALLéE FLORIAN,TASSIN-LA-DEMI-LUNE,RHôNE,69160,France,marquis@barayuga.com,04 78 79 83 84
0.0,0.9945034038653625,60,CRM,1123060,10252,982,,mary-ann,markes,,1899-12-31,1200 SUMMER ST #-103,STAMFORD,CONNECTICUT,06905,US,maryann@markes.com,(203) 967-5612
0.0,0.999999475960359,11,MKT,1420684,10361,1235,,delmar,quimby,633-22-6397,1981-08-03,212 W GIBSON DR,GREENVILLE,MICHIGAN,48838,US,delmar@quimby.com,754-6715
1.0,1.0,63,CRM,1353445,10275,995,,vernice,southwood,948-20-5524,1987-10-22,8 COMMERCIAL BLVD,MEDFORD,NEW YORK,11783,US,vernice@southwood.com,(631) 698-8293
,,35,CRM,1445914,10549,1055,,elyse,mott,50,1962-11-14,223 STEENSLAND HILL,HUAI YOT,,92130,TH,emott8@artisteer.com,
,,170,MKT,1374829,10465,1086,,prince,anadio,148-32-1674,1988-07-18,100 BOXART AVE,ROCHESTER,NEW YORK,14612,US,prince@anadio.com,(585) 663-6442
0.0,0.9999999848973561,16,CRM,1395755,10305,1027,,kenneth,robaina,,1972-04-04,1456 91ST AVE NE #12,MINNEAPOLIS,MINNESOTA,,US,ken.robaina@gmail.com,(763) 780-4712
0.0,0.6160604295973735,8,CRM,1392270,10418,1030,,adele,richardson,180-77-9038,1981-01-09,15 PLEASANT AVE E,PARAMUS,NEW JERSEY,07652,US,adelaidemackson@gmail.com,(201) 845-4885
0.0,0.9999999989788209,149,CRM,1410141,10435,1046,,britt,rave,430-89-8443,1979-02-05,2501 WAYZATA BLVD,MINNEAPOLIS,MINNESOTA,55405,US,britt@rave.com,377-6491
,,225,MKT,1437801,10530,1250,,frederic,cecchetelli,33,1985-06-24,92097 MONTEREY CIRCLE,MARACAY,,,VE,fcecchetelli16@quantcast.com,
0.0,0.9999929153626034,7,MKT,1396700,10492,1213,,ross,glueckert,951-60-7115,1984-03-31,1106 E 3RD ST,DAYTON,OHIO,45402,US,ross@glueckert.com,(937) 228-3007
0.0,0.999999993537282,4,MKT,1442996,10541,1262,,cirilo,glassford,97,1953-12-22,82546 SULLIVAN RD,DAOQIAO,,,CN,cglassfordw@com.com,
0.0,0.9999999999973579,16,CRM,1356506,10373,1127,,katharine,sankar,100-33-2917,1977-02-09,5122 LEWIS AVE,TOLEDO,OHIO,43812,US,katharine@sankar.com,(419) 476-7118
0.0,0.999999999996107,7,MKT,1439612,10534,1255,,rooney,buckbee,7,1965-08-11,7331 EAGLE CREST RD,QUWA,,,CN,rbuckbee2@macromedia.com,
,,222,MKT,1436177,10527,1247,,phoebe,luella,97,1944-09-25,68287 ESKER CENTER,CABA,,2502,PH,lphoebe13@vkontakte.ru,
0.0,0.999999999996107,4,MKT,1438732,10298,1025,,callie,aldaba,212-33-8685,1972-04-03,2151 RIVER PLAZA DR STE 105,SACRAMENTO,CALIFORNIA,95833,US,callie@aldaba.com,(916) 567-4449
0.0,0.9999999999008412,8,CRM,1445926,10555,1175,,alaine,emes,78,1959-12-12,13 KENNEDY ST,LAS TEJERíAS,,,VE,aemesk@godaddy.com,
,,172,MKT,1375653,10467,1088,,lino,maggert,839-80-7032,1978-11-30,6 BEACON AVE,BOSTON,MASSACHUSETTS,02108,US,lino@maggert.com,(617) 227-6545
0.0,0.9999999950742222,8,CRM,1391721,10415,1148,,alex,anadio,646-53-7605,1992-02-25,1651 W BASELINE RD,TEMPE,ARIZONA,85283,US,alexander@anadio.com,(480) 491-3109
0.0,0.9999999904277588,38,CRM,1445920,10552,1058,,sherill,jozefowicz,43,1959-02-11,96 UNION PASS,HENGLIN,,,CN,sjozefowicze@macromedia.com,
0.0,0.9526431363482365,11,MKT,1406654,10354,1125,,dana,missel,104-80-6362,1987-02-10,2445 M ST NW,WASHINGTON,DC,20037,US,dana@missel.com,663-4512
0.999999999996107,0.999999999996107,71,MKT,1357114,10308,1031,,latonia,williams,731-32-6965,1986-07-18,7600 OLDE EIGHT RD,HUDSON,OHIO,44236,US,latonia.williams@yahoo.com,(330) 656-1030
0.0,0.999999999996107,11,CRM,1371322,10285,1009,,deshawn,peters,217-80-1993,1982-09-18,125 NE 1ST AVE,OCALA,FLORIDA,34470,US,d@pedrogo.com,(217) 243-7667
0.0,0.9999999269608157,8,CRM,1353672,10277,996,,angelica,miller,992-13-6271,1986-11-23,1427 NW DAVIS ST,PORTLAND,OREGON,67206,US,angelica@aldaba.com,(503) 228-3027
,,209,CRM,1435768,10507,1101,,lin,titterrell,2,1938-12-28,772 FALLVIEW AVE,CORINTO,,39200-000,BR,ltitterrell15@japan.com,
,,153,CRM,1422294,10439,1152,,buford,cacace,929-59-1885,1973-04-27,1030 US HIGHWAY 46,CLIFTON,NEW JERSEY,07013,US,buford@cacace.com,773-8628
,,84,MKT,1399171,10351,1221,,francesco,roecker,447-97-5557,1986-02-17,334 US HIGHWAY 46,WAYNE,NEW JERSEY,07470,US,francesco@roecker.com,(973) 890-9344
0.0,0.9999999995418793,4,MKT,1393026,10489,1209,,cari,isaacson,208-61-1729,1976-09-03,820 LESTER AVE,SAINT JOSEPH,MICHIGAN,49085,US,cari@isaacson.com,(269) 983-2318
0.999999999996107,0.999999999996107,81,CRM,1987232,10328,1112,,anthony,roberts,771-88-9632,1952-09-07,1555 S GREENWOOD AVE,MONTEBELLO,CALIFORNIA,90640,US,anthonyroberts@gmail.com,(323) 887-4889
0.0,0.999999992145569,8,CRM,1441590,10519,1165,,austen,hambelton,42,1985-12-18,921 DORTON RD,WATANGAN,,,ID,ahambeltono@list-manage.com,
0.0,1.0,7,MKT,1364608,10258,984,,rey,amason,283-51-4212,1975-12-16,3 DEPOT ST,WAPAKONETA,OHIO,,US,rey@amason.com,(419) 738-9241
,,186,MKT,1387710,10481,1118,,sandra,lessin,446-39-1741,1985-01-30,401 B ST,SAN DIEGO,CALIFORNIA,92101,US,alexandria@lessin.com,(619) 687-1471
0.0,0.999999999996107,7,CRM,1326294,10258,984,,ray,amason,933-15-1090,1975-12-16,3 DEPOT ST,WAPAKONETA,OHIO,45665,US,rey@amason.com,(419) 738-9241
,,132,CRM,1386206,10409,1024,,kelley,taulman,281-25-8641,1976-09-06,1111 SUPERIOR AVE E,CLEVELAND,OHIO,44114,US,kelley@taulman.com,(216) 771-0715
,,46,MKT,1354026,10454,1067,,willy,okimoto,973-55-7636,1990-05-18,17 HANOVER RD,FLORHAM PARK,NEW JERSEY,07632,US,willy@okimoto.com,(973) 822-8978
0.0,0.9999990827002682,3,CRM,1443164,10522,1169,,felice,pring,37,1952-06-13,3436 CROWNHARDT DR,H√† ƒê√¥NG,,,VN,fpring5@amazonaws.com,
0.0,0.9999999999008412,8,CRM,1419718,10320,1004,,antonia,mattos,,1973-07-01,3109 MAIN AVE #210,MELBOURNE,FLORIDA,32901,US,toni@mattos.com,(321) 727-6512
,,83,MKT,1398789,10350,1219,,leopoldo,michna,113-79-2637,1986-10-06,166 BOULDER DR,FITCHBURG,MASSACHUSETTS,01420,US,leopoldo@michna.com,(978) 343-6343
,,150,CRM,1412102,10436,1047,,robbin,durham,624-94-9318,1990-12-27,105 W SUPERIOR ST,DULUTH,MINNESOTA,55802,US,robbin@durham.com,720-7716
,,188,MKT,1388559,10483,1120,,lana,ramming,157-96-8404,1986-02-17,2930 CAROL RD,YORK,PENNSYLVANIA,17402,US,lana@ramming.com,(717) 840-9610
,,136,CRM,1391074,10414,1147,,claude,averhart,511-99-9733,1969-02-15,49 S CARROLL ST,FREDERICK,MARYLAND,21701,US,claude@averhart.com,(301) 698-3706
0.9999995386702992,0.9999995386702992,13,CRM,1437687,10512,1106,,lydie,haime,73,1963-01-10,5 NORTHPORT RD,ABAET√©,,35620-000,BR,lhaime1@dmoz.org,
1.0,1.0,63,MKT,1376987,10275,995,,vernice,southwood,948-20-5524,1987-10-22,8 COMMERCIAL AVE,MEDFORD,NEW YORK,11763,US,vernice@southwood.com,(631) 698-8293
0.0,0.9997216213816004,38,MKT,1437835,10531,1251,,salvatore,benkhe,26,1988-05-03,83 SUNDOWN ST,S√£O JULI√£O DO TOJAL,LISBOA,2660-363,PT,sbenkhe9@google.co.uk,
0.9875576470599896,0.9999999821728208,82,MKT,1445947,10591,1288,,eddie,corwood,20,1942-05-25,7 EASTLAWN ST,PEDRO VICENTE MALDONADO,,,EC,ecorwood15@gnu.org,
,,14,CRM,1381797,10403,969,,pearlie,ellerbusch,488-52-2502,1991-05-15,2108 MENAUL BLVD NE,ALBUQUERQUE,NEW MEXICO,87107,US,pearlie@ellerbusch.com,(505) 889-8955
0.0,0.9999999999918039,7,CRM,1336294,10258,984,,ray,amason,933-15-1090,1975-12-16,3 DEPOT ST,WAPAKONETA,OHIO,45665,US,ray@amason.com,(419) 738-9241
,,100,CRM,1352415,10367,993,,tuan,corbett,920-47-5281,1992-11-09,16 MAPLE ST,MECHANIC FALLS,MAINE,04258,US,tuan@corbett.com,(207) 345-7845
,,176,MKT,1378817,10471,1092,,patty,mitchen,326-87-8407,1980-04-19,220 PARK AVE S,SAINT CLOUD,MINNESOTA,56301,US,martha@mitchen.com,(320) 251-3787
0.0,0.9953930641657435,193,MKT,1441230,10537,1258,,virgie,pittwood,39,1981-06-08,1439 LIGHTHOUSE BAY POINT,VESTMANNAEYJAR,,902,IS,vpittwood3@hud.gov,
0.0,1.0,60,CRM,1483060,10253,982,,mary-ann,markes,218-33-0348,1993-11-18,1200 SUMMER ST #103,STAMFORD,CONNECTICUT,06905,US,maryann@markes.com,(203) 967-5612
0.0,0.9999999970033242,3,MKT,1375815,10468,1089,,florencio,michna,640-72-2852,1990-05-17,201 S MAIN AVE,SALT LAKE CITY,UTAH,84111,US,florencio@michna.com,(801) 536-1091
0.0,0.9875576470599896,82,CRM,1445941,10561,1181,,emily,geraldo,20,1956-07-30,81 TALMADGE RD,MALALAG,,,PH,egeraldoz@nasa.gov,
,,196,MKT,1394793,10491,1211,,isiah,durham,258-69-4409,1991-09-04,7427 ARLINGTON RD,BETHESDA,MARYLAND,20814,US,isiah@durham.com,(301) 986-1395
0.0,0.9883848356697768,149,MKT,1424076,10499,1237,,burl,maggert,374-22-4029,1993-02-09,129 LOCKWOOD ST,NEWARK,NEW JERSEY,07105,US,burl@maggert.com,589-0421
0.999999999996107,0.999999999996107,57,CRM,1433728,10327,1083,,saul,rave,649-29-3863,1986-04-09,1500 N 13TH ST,READING,PENNSYLVANIA,19604,US,saul@rave.com,(484) 375-7261
0.0,0.999998926961921,29,CRM,1381799,10294,1081,,julianna,quimby,281-83-5025,1989-08-05,615 FRANKLIN TPKE,RIDGEWOOD,NEW JERSEY,07450,US,juliana@quimby.com,(201) 444-6741
0.9438251090065,0.9991256460528175,60,CRM,1313060,10253,982,,mary-ann,markes,,1993-11-18,1200 SUMMER ST APT #103,STAMFORD,CONNECTICUT,06905,US,maryann@markes.com,(203) 967-5612
,,321,CRM,1385755,10291,1080,,emily,svec,621-78-4238,1991-09-04,2222 W GRANDVIEW BLVD,ERIE,PENNSYLVANIA,16506,US,emilie@svec.com,(814) 833-6073
,,323,MKT,1363938,10302,1082,,jake,schettler,389-18-7431,1979-08-26,10400 EATON PL #-401,FAIRFAX,VIRGINIA,,US,jake@schettler.com,(703) 591-4492
0.0,0.9990170370073116,82,MKT,1377623,10332,1206,,emilio,michaels,219-20-4634,1979-06-09,108 W RANDOLPH AVE,ENID,OKLAHOMA,73701,US,michaels@gouker.com,(580) 233-9834
,,189,MKT,1388757,10484,1121,,moises,lessin,468-72-8908,1983-12-16,3703 W HIGHWAY 14,OWATONNA,MINNESOTA,55060,US,moises@lessin.com,(507) 451-6685
0.0,0.9999999999985292,16,CRM,1382839,10405,971,,kelly,graniela,434-89-5041,1899-12-31,925 L ST,SACRAMENTO,CALIFORNIA,95814,US,kelly@graniela.com,(916) 442-8885
,,130,CRM,1384862,10407,1021,,eloisa,schaedler,829-19-3956,1977-11-17,191 PEACHTREE ST NE,ATLANTA,GEORGIA,30303,US,eloisa@schaedler.com,(404) 818-6870
,,157,CRM,1434531,10444,1159,,lee,coday,742-10-9107,1982-04-10,27324 CAMINO CAPISTRANO #-153,LAGUNA NIGUEL,CALIFORNIA,92677,US,levi@coday.com,348-4985
,,115,CRM,1372230,10388,1010,,jame,okimoto,184-89-1643,1983-10-23,210 S CARANCAHUA AVE,CORPUS CHRISTI,TEXAS,78401,US,jame@okimoto.com,(361) 889-6534
,,158,CRM,1439057,10447,1161,,zack,lessin,813-19-5008,1990-07-15,44800 INDUSTRIAL DR,FREMONT,CALIFORNIA,94538,US,zack@lessin.com,(510) 657-4870
0.0,0.9137858437167328,29,CRM,1393125,10310,1032,,jude,warstler,,1986-09-30,205 MADISON AVE,SCRANTON,PENNSYLVANIA,18503,US,jude@warstler.com,(570) 346-7206
0.0,0.9999999818720074,60,MKT,1381582,10252,982,,mary-ann,markes,218-33-0349,1899-12-31,1200 SUMMER ST #103,STAMFORD,CONNECTICUT,06905,US,maryann@markes.com,(203) 967-5612
,,18,CRM,1402262,10428,977,,louis,kyle,323-81-3897,1988-05-23,9425 STENTON AVE,PHILADELPHIA,PENNSYLVANIA,19118,US,louis@kyle.com,(215) 233-0367
0.0,0.9999999999985292,16,MKT,1445938,10585,1282,,karlen,oland,77,1963-08-27,00661 MAYER PARK,CIBADUYUT KIDUL,,,ID,kolandw@merriam-webster.com,
0.0,0.9998494388739949,70,MKT,1392031,10487,1124,,t,polacek,797-17-3481,1989-08-05,1100 ALAKEA ST #-12,HONOLULU,HAWAII,96813,US,terri@polacek.com,(808) 237-6644
0.0,0.999999861002602,29,CRM,1399801,10425,1040,,jill,clark,442-85-5714,1979-11-13,44 GALLOWAY RD,WARWICK,NEW YORK,10990,US,jill@guzzetta.com,986-1216
,,51,CRM,1355739,10371,1077,,weldon,odegard,311-61-2771,1985-08-07,6822 ACADEMY PKWY W,ALBUQUERQUE,NEW MEXICO,67106,US,weldon@odegard.com,(505) 345-1780
0.0,0.9999999999999604,16,MKT,1363548,10306,1027,,kenneth,robaina,642-58-4131,1972-04-03,1455 91ST AVE NE APT. 12,MINNEAPOLIS,MINNESOTA,55449,US,ken@robaina.com,
0.0,1.0,4,CRM,1445927,10556,1176,,christie,stennett,67,1965-01-14,85 JUDY CIRCLE,XINQIAO,,,CN,cstennettl@weebly.com,
,,199,MKT,1397394,10494,1215,,o,tukuafa,473-74-5564,1976-05-24,6805 CAPITOL HWY #-32,AUSTIN,TEXAS,78731,US,octavio@tukuafa.com,(512) 327-8399
0.0,0.9999999318151219,4,CRM,1409489,10433,1044,,carroll,spark,325-59-6053,1992-02-08,500 S RANDALL ST,RHOME,TEXAS,76078,US,carroll@spark.com,636-2216
,,127,CRM,1380441,10401,1142,,barnabas,summerset,275-62-9396,1987-05-24,5242 BOLSA AVE,HUNTINGTON BEACH,CALIFORNIA,92649,US,barney@summerset.com,(714) 897-5451
,,45,MKT,1353826,10453,1066,,teri,neundorfer,590-89-3615,1983-11-09,601 W MAIN #-815,SPOKANE,WASHINGTON,66201,US,teri@neundorfer.com,(509) 838-6142
0.0,0.9998867636237647,70,CRM,1370933,10387,1008,,tina,maschak,283-26-8698,1988-03-12,210 N SAINT CLAIR AVE,DAYTON,OHIO,45402,US,christina@maschak.com,(937) 222-7228
,,98,CRM,1351779,10365,991,,lyman,wengel,502-29-7214,1986-01-02,1225 17TH ST,DENVER,COLORADO,60202,US,lyman@wengel.com,(303) 292-4338
,,202,MKT,1398731,10497,1218,,marlene,hilgeman,698-71-3263,1982-09-20,300 S 4TH ST #-1700,LAS VEGAS,NEVADA,89101,US,marlene@hilgeman.com,383-2994
0.0,0.999999999996107,7,MKT,1445908,10534,1255,,rooney,buckbee,7,1965-08-11,7331 EAGLE CREST RD,QUWA,,,CN,rbuckbee2@macromedia.com,
0.0,0.9999996928168811,4,CRM,1428529,10442,1157,,chang,svec,930-64-5708,1989-12-14,3416 S 48TH ST #-6,PHOENIX,ARIZONA,85040,US,chang@svec.com,968-2792
0.9999999999763035,0.9999999999763035,41,CRM,1445950,10564,1061,,hy,ducker,50,1975-06-16,0742 DREWRY DR,HENGXI,,,CN,hducker18@google.com.au,
,,313,MKT,1413179,10309,1032,,jude,warstler,425-37-2578,1975-10-24,205 MADISON AVE,SCRANTON,PENNSYLVANIA,18503,US,jude@warstler.com,346-7206
,,106,CRM,1365204,10378,1129,,wesley,sahagun,951-21-4063,1978-11-15,2404 W MERCURY BLVD,HAMPTON,VIRGINIA,,US,wesley@sahagun.com,(757) 827-1035
0.9997707944931998,0.9997707944931998,120,CRM,1437729,10513,1107,,benny,gundry,78,1977-07-15,223 STEENSLAND HILL,RAWAAPU,,,ID,bgundrym@ameblo.jp,
,,56,CRM,1390832,10301,1082,,jake,schettler,,1983-05-09,10400 EATON PL #-401,FAIRFAX,VIRGINIA,22030,US,jake@schettler.com,(703) 591-4492
0.999999999996107,0.999999999996107,71,CRM,1392506,10307,1031,,latonia,williams,731-32-6965,1991-03-09,7600 OLDE EIGHT RD,HUDSON,OHIO,44236,US,latonia.williams@yahoo.com,(330) 656-1030
,,244,CRM,1445928,10557,1177,,odo,esom,99,1995-01-21,7147 RUTLEDGE AVE,IPOH,,,MY,oesomm@webs.com,
,,135,CRM,1390591,10413,1146,,lyle,hilgeman,981-39-4921,1991-03-26,115 N 20TH ST,TAMPA,FLORIDA,33605,US,lyle@hilgeman.com,(813) 248-1861
0.0,0.9999883787678444,124,CRM,1377537,10398,1017,,mason,shabazz,333-60-2356,1974-04-19,89 E NATIONWIDE AVE,COLUMBUS,OHIO,43215,US,mason@shabazz.com,(614) 221-4018
0.0,0.9999999999180944,11,MKT,1445915,10574,1271,,donielle,dunlap,37,1972-12-07,1 MORROW AVE,SAN JUAN BAUTISTA,,,PE,ddunlap9@state.gov,
0.8721704046367798,0.9181367022624456,258,MKT,1445929,10579,1276,,madelena,hasnip,50,1951-09-17,2 DAWN ST,BANATSKI DESPOTOVAC,,,RS,mhasnipn@hhs.gov,
0.0,0.9999999995042373,8,MKT,1445921,10576,1273,,agathe,collihole,10,1998-10-01,5 ARIZONA TERRACE,BOROVIKHA,,,RU,acolliholf@sun.com,
0.0,1.0,4,MKT,1445910,10570,1267,,chloe,glsassford,43,1952-11-25,82546 SULLIVAN ST,GAOBEIDIAN,,,CN,cglassford4@addtoany.com,
,,112,CRM,1369203,10385,1135,,lynn,willer,283-53-2401,1983-06-16,343 SANSOME AVE,SAN FRANCISCO,CALIFORNIA,94104,US,lynn@willer.com,(415) 981-1865
,,274,MKT,1368178,10284,1156,,nola,girvan,811-45-2100,1980-04-10,1620 PAONIA AVE,COLORADO SPRINGS,COLORADO,80915,US,nola@girvan.com,(719) 574-6245
0.0,0.9957206285616519,16,MKT,1363200,10460,1190,,karin,camell,334-52-5340,1975-06-15,CEDAR,MOUNTAIN GROVE,MISSOURI,,US,karin@caress.com,(417) 962-5985
0.0,0.9999999999180944,11,CRM,1410025,10434,1045,,dell,tarka,771-86-1622,1978-02-24,KINGSBURY SQUA,ZEPHYR COVE,NEVADA,89448,US,adele@tarka.com,588-1343
,,281,CRM,1383060,10253,982,,mary-ann,markes,,1993-11-18,1200 SUMMER ST,STAMFORD,CONNECTICUT,06905,US,maryann@markes.com,(203) 967-5612
,,78,MKT,1372958,10348,1199,,leann,creecy,206-34-5526,1974-03-17,3850 W 20TH AVE,CLEVELAND,OHIO,44109,US,leann@creecy.com,(216) 749-0767
0.0,0.9999587572700919,70,MKT,1405814,10353,1187,,tina,poitier,,1980-04-01,2571 TIMBER LN,DAYTON,OHIO,45414,US,christine@poitier.com,277-1814
0.0,0.9999997147227412,4,CRM,1403451,10429,978,,chris,ubaldo,766-60-6315,1995-01-26,6840 N CUTTER CIR,PORTLAND,OREGON,97217,US,kris@ubaldo.com,240-0223
0.0,0.46931028535540853,7,CRM,1372234,10389,1136,,russ,schettler,657-18-4621,1981-07-22,689 W MAIN AVE,FREEHOLD,NEW JERSEY,07728,US,russell@schettler.com,(732) 409-1741
0.0,0.999999993537282,4,CRM,1385955,10408,1023,,cal,taulman,736-12-9335,1984-03-31,PETROLEUM,WICHITA,KANSAS,67202,US,caleb@taulman.com,(316) 625-8492
0.0,0.999999992145569,8,CRM,1388210,10411,974,,abe,corbett,505-79-3923,1986-10-06,12 S 12TH ST,PHILADELPHIA,PENNSYLVANIA,19107,US,abraham@corbett.com,(215) 627-9067
0.0,0.9999999999999604,16,CRM,1396755,10305,1027,,kenneth,robaina,642-58-4131,,1455 91ST AVE NE APT 12,MINNEAPOLIS,MINNESOTA,55449,US,ken.robaina@gmail.com,(763) 780-4712
,,123,CRM,1376927,10397,1016,,lexi,assante,596-32-8212,1990-03-02,484 LINCOLN AVE,MIDDLESEX,NEW JERSEY,08846,US,alexis@assante.com,(732) 563-0191
0.0,0.9999979493105464,4,MKT,1364815,10342,1075,,chuck,mattos,914-26-2010,1985-09-11,137 FARNSWORTH AVE,BORDENTOWN,NEW JERSEY,,US,charlie@mattos.com,(609) 298-3130
,,145,CRM,1403605,10430,979,,margarito,winland,735-44-3085,1982-01-05,1856 LOMBARDY DR,RAPID CITY,SOUTH DAKOTA,57701,US,margarito@winland.com,348-4444
0.9999922620080517,0.9999922620080517,53,CRM,1350076,10273,1079,,federico,popp,631-46-6958,1983-04-30,419 N CASCADE AVE,COLORADO SPRINGS,COLORADO,60603,US,federico@popp.com,(719) 635-5347
0.0,0.7949262996129458,43,MKT,1372469,10347,1198,,billie,balliew,511-15-6389,1975-12-09,200 MAIN AVE,FALMOUTH,MASSACHUSETTS,02540,US,billie@wallet.com,(508) 548-4717
,,318,MKT,1422861,10315,1042,,linda,bamfield,,1981-10-18,2094 WHITE PLAINS RD,BRONX,NEW YORK,10462,US,lynda@bamfield.com,(347) 430-2736
,,97,CRM,1350480,10364,990,,quinn,mitchen,360-80-7860,1992-01-12,67616 DESERT VIEW AVE,DESERT HOT SPRINGS,CALIFORNIA,62240,US,quinn@mitchen.com,(760) 329-3382
,,105,CRM,1361292,10377,1128,,virgie,geuder,853-20-5140,1980-09-05,1922 S LAREDO ST,SAN ANTONIO,TEXAS,76207,US,virgie@geuder.com,(210) 224-1698
